seed,qid,position,policy,primary_hits,post_scout_hits,final_hits,dc,scout_dc
1234,123147,6222,A_NONE,10,10,10,8375,1600
1234,123156,6223,C,10,10,10,7844,0
1234,123156,6223,L_LOCAL,10,10,10,7844,1354
1234,123156,6223,L_GLOBAL,10,10,10,7844,232
1234,123156,6223,L_NONE,10,10,10,7844,1600
1234,123156,6223,A_LOCAL,10,10,10,7844,1354
1234,123156,6223,A_GLOBAL,10,10,10,7844,232
1234,123156,6223,A_NONE,10,10,10,7844,1600
1234,123172,6224,C,10,10,10,9048,0
1234,123172,6224,L_LOCAL,10,10,10,9048,1508
1234,123172,6224,L_GLOBAL,10,10,10,9048,189
1234,123172,6224,L_NONE,10,10,10,9048,1600
1234,123172,6224,A_LOCAL,10,10,10,9048,1508
1234,123172,6224,A_GLOBAL,10,10,10,9048,189
1234,123172,6224,A_NONE,10,10,10,9048,1600
1234,123176,6225,C,10,10,10,9536,0
1234,123176,6225,L_LOCAL,10,10,10,9536,1337
1234,123176,6225,L_GLOBAL,10,10,10,9536,245
1234,123176,6225,L_NONE,10,10,10,9536,1600
1234,123176,6225,A_LOCAL,10,10,10,9536,1337
1234,123176,6225,A_GLOBAL,10,10,10,9536,245
1234,123176,6225,A_NONE,10,10,10,9536,1600
1234,123178,6226,C,10,10,10,10927,0
1234,123178,6226,L_LOCAL,10,10,10,10927,1192
1234,123178,6226,L_GLOBAL,10,10,10,10927,188
1234,123178,6226,L_NONE,10,10,10,10927,1600
1234,123178,6226,A_LOCAL,10,10,10,10927,1192
1234,123178,6226,A_GLOBAL,10,10,10,10927,188
1234,123178,6226,A_NONE,10,10,10,10927,1600
1234,123182,6227,C,10,10,10,12800,0
1234,123182,6227,L_LOCAL,10,10,10,12800,1507
1234,123182,6227,L_GLOBAL,10,10,10,12800,294
1234,123182,6227,L_NONE,10,10,10,12800,1600
1234,123182,6227,A_LOCAL,10,10,10,12800,1507
1234,123182,6227,A_GLOBAL,10,10,10,12800,294
1234,123182,6227,A_NONE,10,10,10,12800,1600
1234,123190,6228,C,10,10,10,8416,0
1234,123190,6228,L_LOCAL,10,10,10,8416,1565
1234,123190,6228,L_GLOBAL,10,10,10,8416,175
1234,123190,6228,L_NONE,10,10,10,8416,1600
1234,123190,6228,A_LOCAL,10,10,10,8416,1565
1234,123190,6228,A_GLOBAL,10,10,10,8416,175
1234,123190,6228,A_NONE,10,10,10,8416,1600
1234,123197,6229,C,10,10,10,9309,0
1234,123197,6229,L_LOCAL,10,10,10,9309,1373
1234,123197,6229,L_GLOBAL,10,10,10,9309,255
1234,123197,6229,L_NONE,10,10,10,9309,1600
1234,123197,6229,A_LOCAL,10,10,10,9309,1373
1234,123197,6229,A_GLOBAL,10,10,10,9309,255
1234,123197,6229,A_NONE,10,10,10,9309,1600
1234,123206,6230,C,10,10,10,8721,0
1234,123206,6230,L_LOCAL,10,10,10,8721,1464
1234,123206,6230,L_GLOBAL,10,10,10,8721,203
1234,123206,6230,L_NONE,10,10,10,8721,1600
1234,123206,6230,A_LOCAL,10,10,10,8721,1464
1234,123206,6230,A_GLOBAL,10,10,10,8721,203
1234,123206,6230,A_NONE,10,10,10,8721,1600
1234,123207,6231,C,10,10,10,9083,0
1234,123207,6231,L_LOCAL,10,10,10,9083,1289
1234,123207,6231,L_GLOBAL,10,10,10,9083,236
1234,123207,6231,L_NONE,10,10,10,9083,1600
1234,123207,6231,A_LOCAL,10,10,10,9083,1289
1234,123207,6231,A_GLOBAL,10,10,10,9083,236
1234,123207,6231,A_NONE,10,10,10,9083,1600
1234,123208,6232,C,10,10,10,12156,0
1234,123208,6232,L_LOCAL,10,10,10,12156,1434
1234,123208,6232,L_GLOBAL,10,10,10,12156,277
1234,123208,6232,L_NONE,10,10,10,12156,1600
1234,123208,6232,A_LOCAL,10,10,10,12156,1434
1234,123208,6232,A_GLOBAL,10,10,10,12156,277
1234,123208,6232,A_NONE,10,10,10,12156,1600
1234,123209,6233,C,10,10,10,12800,0
1234,123209,6233,L_LOCAL,10,10,10,12800,1028
1234,123209,6233,L_GLOBAL,10,10,10,12800,311
1234,123209,6233,L_NONE,10,10,10,12800,1600
1234,123209,6233,A_LOCAL,10,10,10,12800,1028
1234,123209,6233,A_GLOBAL,10,10,10,12800,311
1234,123209,6233,A_NONE,10,10,10,12800,1600
1234,123210,6234,C,10,10,10,11347,0
1234,123210,6234,L_LOCAL,10,10,10,11347,1400
1234,123210,6234,L_GLOBAL,10,10,10,11347,219
1234,123210,6234,L_NONE,10,10,10,11347,1600
1234,123210,6234,A_LOCAL,10,10,10,11347,1400
1234,123210,6234,A_GLOBAL,10,10,10,11347,219
1234,123210,6234,A_NONE,10,10,10,11347,1600
1234,123211,6235,C,10,10,10,12800,0
1234,123211,6235,L_LOCAL,10,10,10,12800,1498
1234,123211,6235,L_GLOBAL,10,10,10,12800,179
1234,123211,6235,L_NONE,10,10,10,12800,1600
1234,123211,6235,A_LOCAL,10,10,10,12800,1498
1234,123211,6235,A_GLOBAL,10,10,10,12800,179
1234,123211,6235,A_NONE,10,10,10,12800,1600
1234,123213,6236,C,10,10,10,9535,0
1234,123213,6236,L_LOCAL,10,10,10,9535,1442
1234,123213,6236,L_GLOBAL,10,10,10,9535,165
1234,123213,6236,L_NONE,10,10,10,9535,1600
1234,123213,6236,A_LOCAL,10,10,10,9535,1442
1234,123213,6236,A_GLOBAL,10,10,10,9535,165
1234,123213,6236,A_NONE,10,10,10,9535,1600
1234,123214,6237,C,10,10,10,12800,0
1234,123214,6237,L_LOCAL,10,10,10,12800,1144
1234,123214,6237,L_GLOBAL,10,10,10,12800,323
1234,123214,6237,L_NONE,10,10,10,12800,1600
1234,123214,6237,A_LOCAL,10,10,10,12800,1144
1234,123214,6237,A_GLOBAL,10,10,10,12800,323
1234,123214,6237,A_NONE,10,10,10,12800,1600
1234,123218,6238,C,10,10,10,9981,0
1234,123218,6238,L_LOCAL,10,10,10,9981,1412
1234,123218,6238,L_GLOBAL,10,10,10,9981,236
1234,123218,6238,L_NONE,10,10,10,9981,1600
1234,123218,6238,A_LOCAL,10,10,10,9981,1412
1234,123218,6238,A_GLOBAL,10,10,10,9981,236
1234,123218,6238,A_NONE,10,10,10,9981,1600
1234,123219,6239,C,10,10,10,10920,0
1234,123219,6239,L_LOCAL,10,10,10,10920,1512
1234,123219,6239,L_GLOBAL,10,10,10,10920,231
1234,123219,6239,L_NONE,10,10,10,10920,1600
1234,123219,6239,A_LOCAL,10,10,10,10920,1512
1234,123219,6239,A_GLOBAL,10,10,10,10920,231
1234,123219,6239,A_NONE,10,10,10,10920,1600
1234,123221,6240,C,10,10,10,10605,0
1234,123221,6240,L_LOCAL,10,10,10,10605,1345
1234,123221,6240,L_GLOBAL,10,10,10,10605,243
1234,123221,6240,L_NONE,10,10,10,10605,1600
1234,123221,6240,A_LOCAL,10,10,10,10605,1345
1234,123221,6240,A_GLOBAL,10,10,10,10605,243
1234,123221,6240,A_NONE,10,10,10,10605,1600
1234,123227,6241,C,10,10,10,9450,0
1234,123227,6241,L_LOCAL,10,10,10,9450,1556
1234,123227,6241,L_GLOBAL,10,10,10,9450,182
1234,123227,6241,L_NONE,10,10,10,9450,1600
1234,123227,6241,A_LOCAL,10,10,10,9450,1556
1234,123227,6241,A_GLOBAL,10,10,10,9450,182
1234,123227,6241,A_NONE,10,10,10,9450,1600
1234,123229,6242,C,10,10,10,9264,0
1234,123229,6242,L_LOCAL,10,10,10,9264,1461
1234,123229,6242,L_GLOBAL,10,10,10,9264,200
1234,123229,6242,L_NONE,10,10,10,9264,1600
1234,123229,6242,A_LOCAL,10,10,10,9264,1461
1234,123229,6242,A_GLOBAL,10,10,10,9264,200
1234,123229,6242,A_NONE,10,10,10,9264,1600
1234,123231,6243,C,10,10,10,12800,0
1234,123231,6243,L_LOCAL,10,10,10,12800,1224
1234,123231,6243,L_GLOBAL,10,10,10,12800,244
1234,123231,6243,L_NONE,10,10,10,12800,1564
1234,123231,6243,A_LOCAL,10,10,10,12800,1224
1234,123231,6243,A_GLOBAL,10,10,10,12800,244
1234,123231,6243,A_NONE,10,10,10,12800,1600
1234,123240,6244,C,10,10,10,7908,0
1234,123240,6244,L_LOCAL,10,10,10,7908,1389
1234,123240,6244,L_GLOBAL,10,10,10,7908,253
1234,123240,6244,L_NONE,10,10,10,7908,1600
1234,123240,6244,A_LOCAL,10,10,10,7908,1389
1234,123240,6244,A_GLOBAL,10,10,10,7908,253
1234,123240,6244,A_NONE,10,10,10,7908,1600
1234,123242,6245,C,9,9,10,12800,0
1234,123242,6245,L_LOCAL,9,9,10,12800,1536
1234,123242,6245,L_GLOBAL,9,9,10,12800,250
1234,123242,6245,L_NONE,9,9,10,12800,1600
1234,123242,6245,A_LOCAL,9,9,10,12800,1536
1234,123242,6245,A_GLOBAL,9,9,10,12800,250
1234,123242,6245,A_NONE,9,9,10,12800,1600
1234,123243,6246,C,10,10,10,8089,0
1234,123243,6246,L_LOCAL,10,10,10,8089,1338
1234,123243,6246,L_GLOBAL,10,10,10,8089,238
1234,123243,6246,L_NONE,10,10,10,8089,1553
1234,123243,6246,A_LOCAL,10,10,10,8089,1338
1234,123243,6246,A_GLOBAL,10,10,10,8089,238
1234,123243,6246,A_NONE,10,10,10,8089,1600
1234,123246,6247,C,10,10,10,12800,0
1234,123246,6247,L_LOCAL,10,10,10,12800,1156
1234,123246,6247,L_GLOBAL,10,10,10,12800,201
1234,123246,6247,L_NONE,10,10,10,12800,1600
1234,123246,6247,A_LOCAL,10,10,10,12800,1156
1234,123246,6247,A_GLOBAL,10,10,10,12800,201
1234,123246,6247,A_NONE,10,10,10,12800,1600
1234,123249,6248,C,10,10,10,7735,0
1234,123249,6248,L_LOCAL,10,10,10,7735,1539
1234,123249,6248,L_GLOBAL,10,10,10,7735,244
1234,123249,6248,L_NONE,10,10,10,7735,1600
1234,123249,6248,A_LOCAL,10,10,10,7735,1539
1234,123249,6248,A_GLOBAL,10,10,10,7735,244
1234,123249,6248,A_NONE,10,10,10,7735,1600
1234,123250,6249,C,10,10,10,12800,0
1234,123250,6249,L_LOCAL,10,10,10,12800,1363
1234,123250,6249,L_GLOBAL,10,10,10,12800,290
1234,123250,6249,L_NONE,10,10,10,12800,1600
1234,123250,6249,A_LOCAL,10,10,10,12800,1363
1234,123250,6249,A_GLOBAL,10,10,10,12800,290
1234,123250,6249,A_NONE,10,10,10,12800,1600
1234,123255,6250,C,10,10,10,9488,0
1234,123255,6250,L_LOCAL,10,10,10,9488,1490
1234,123255,6250,L_GLOBAL,10,10,10,9488,210
1234,123255,6250,L_NONE,10,10,10,9488,1600
1234,123255,6250,A_LOCAL,10,10,10,9488,1490
1234,123255,6250,A_GLOBAL,10,10,10,9488,210
1234,123255,6250,A_NONE,10,10,10,9488,1600
1234,123263,6251,C,10,10,10,10625,0
1234,123263,6251,L_LOCAL,10,10,10,10625,1120
1234,123263,6251,L_GLOBAL,10,10,10,10625,324
1234,123263,6251,L_NONE,10,10,10,10625,1530
1234,123263,6251,A_LOCAL,10,10,10,10625,1120
1234,123263,6251,A_GLOBAL,10,10,10,10625,324
1234,123263,6251,A_NONE,10,10,10,10625,1600
1234,123269,6252,C,9,9,10,10540,0
1234,123269,6252,L_LOCAL,9,9,10,10540,1378
1234,123269,6252,L_GLOBAL,9,9,10,10540,184
1234,123269,6252,L_NONE,9,9,10,10540,1600
1234,123269,6252,A_LOCAL,9,9,10,10540,1378
1234,123269,6252,A_GLOBAL,9,9,10,10540,184
1234,123269,6252,A_NONE,9,9,10,10540,1600
1234,123271,6253,C,9,9,10,12800,0
1234,123271,6253,L_LOCAL,9,9,10,12800,1132
1234,123271,6253,L_GLOBAL,9,9,10,12800,252
1234,123271,6253,L_NONE,9,9,10,12800,1600
1234,123271,6253,A_LOCAL,9,9,10,12800,1132
1234,123271,6253,A_GLOBAL,9,9,10,12800,252
1234,123271,6253,A_NONE,9,9,10,12800,1600
1234,123274,6254,C,10,10,10,12800,0
1234,123274,6254,L_LOCAL,10,10,10,12800,1316
1234,123274,6254,L_GLOBAL,10,10,10,12800,262
1234,123274,6254,L_NONE,10,10,10,12800,1600
1234,123274,6254,A_LOCAL,10,10,10,12800,1316
1234,123274,6254,A_GLOBAL,10,10,10,12800,262
1234,123274,6254,A_NONE,10,10,10,12800,1600
1234,123281,6255,C,10,10,10,9664,0
1234,123281,6255,L_LOCAL,10,10,10,9664,1533
1234,123281,6255,L_GLOBAL,10,10,10,9664,262
1234,123281,6255,L_NONE,10,10,10,9664,1600
1234,123281,6255,A_LOCAL,10,10,10,9664,1533
1234,123281,6255,A_GLOBAL,10,10,10,9664,262
1234,123281,6255,A_NONE,10,10,10,9664,1600
1234,123282,6256,C,10,10,10,12800,0
1234,123282,6256,L_LOCAL,10,10,10,12800,1498
1234,123282,6256,L_GLOBAL,10,10,10,12800,274
1234,123282,6256,L_NONE,10,10,10,12800,1600
1234,123282,6256,A_LOCAL,10,10,10,12800,1498
1234,123282,6256,A_GLOBAL,10,10,10,12800,274
1234,123282,6256,A_NONE,10,10,10,12800,1600
1234,123289,6257,C,10,10,10,9583,0
1234,123289,6257,L_LOCAL,10,10,10,9583,1264
1234,123289,6257,L_GLOBAL,10,10,10,9583,245
1234,123289,6257,L_NONE,10,10,10,9583,1600
1234,123289,6257,A_LOCAL,10,10,10,9583,1264
1234,123289,6257,A_GLOBAL,10,10,10,9583,245
1234,123289,6257,A_NONE,10,10,10,9583,1600
1234,123291,6258,C,10,10,10,12800,0
1234,123291,6258,L_LOCAL,10,10,10,12800,1567
1234,123291,6258,L_GLOBAL,10,10,10,12800,168
1234,123291,6258,L_NONE,10,10,10,12800,1600
1234,123291,6258,A_LOCAL,10,10,10,12800,1567
1234,123291,6258,A_GLOBAL,10,10,10,12800,168
1234,123291,6258,A_NONE,10,10,10,12800,1600
1234,123295,6259,C,10,10,10,8966,0
1234,123295,6259,L_LOCAL,10,10,10,8966,1353
1234,123295,6259,L_GLOBAL,10,10,10,8966,261
1234,123295,6259,L_NONE,10,10,10,8966,1600
1234,123295,6259,A_LOCAL,10,10,10,8966,1353
1234,123295,6259,A_GLOBAL,10,10,10,8966,261
1234,123295,6259,A_NONE,10,10,10,8966,1600
1234,123300,6260,C,10,10,10,10944,0
1234,123300,6260,L_LOCAL,10,10,10,10944,1428
1234,123300,6260,L_GLOBAL,10,10,10,10944,337
1234,123300,6260,L_NONE,10,10,10,10944,1600
1234,123300,6260,A_LOCAL,10,10,10,10944,1428
1234,123300,6260,A_GLOBAL,10,10,10,10944,337
1234,123300,6260,A_NONE,10,10,10,10944,1600
1234,123308,6261,C,10,10,10,11396,0
1234,123308,6261,L_LOCAL,10,10,10,11396,1415
1234,123308,6261,L_GLOBAL,10,10,10,11396,302
1234,123308,6261,L_NONE,10,10,10,11396,1600
1234,123308,6261,A_LOCAL,10,10,10,11396,1415
1234,123308,6261,A_GLOBAL,10,10,10,11396,302
1234,123308,6261,A_NONE,10,10,10,11396,1600
1234,123312,6262,C,10,10,10,8558,0
1234,123312,6262,L_LOCAL,10,10,10,8558,1326
1234,123312,6262,L_GLOBAL,10,10,10,8558,225
1234,123312,6262,L_NONE,10,10,10,8558,1600
1234,123312,6262,A_LOCAL,10,10,10,8558,1326
1234,123312,6262,A_GLOBAL,10,10,10,8558,225
1234,123312,6262,A_NONE,10,10,10,8558,1600
1234,123314,6263,C,9,9,9,8414,0
1234,123314,6263,L_LOCAL,9,9,9,8414,1353
1234,123314,6263,L_GLOBAL,9,9,9,8414,229
1234,123314,6263,L_NONE,9,9,9,8414,1600
1234,123314,6263,A_LOCAL,9,9,9,8414,1353
1234,123314,6263,A_GLOBAL,9,9,9,8414,229
1234,123314,6263,A_NONE,9,9,9,8414,1600
1234,123318,6264,C,10,10,10,7916,0
1234,123318,6264,L_LOCAL,10,10,10,7916,1319
1234,123318,6264,L_GLOBAL,10,10,10,7916,219
1234,123318,6264,L_NONE,10,10,10,7916,1600
1234,123318,6264,A_LOCAL,10,10,10,7916,1319
1234,123318,6264,A_GLOBAL,10,10,10,7916,219
1234,123318,6264,A_NONE,10,10,10,7916,1600
1234,123320,6265,C,10,10,10,9555,0
1234,123320,6265,L_LOCAL,10,10,10,9555,1342
1234,123320,6265,L_GLOBAL,10,10,10,9555,292
1234,123320,6265,L_NONE,10,10,10,9555,1600
1234,123320,6265,A_LOCAL,10,10,10,9555,1342
1234,123320,6265,A_GLOBAL,10,10,10,9555,292
1234,123320,6265,A_NONE,10,10,10,9555,1600
1234,123326,6266,C,10,10,10,9764,0
1234,123326,6266,L_LOCAL,10,10,10,9764,1422
1234,123326,6266,L_GLOBAL,10,10,10,9764,286
1234,123326,6266,L_NONE,10,10,10,9764,1600
1234,123326,6266,A_LOCAL,10,10,10,9764,1422
1234,123326,6266,A_GLOBAL,10,10,10,9764,286
1234,123326,6266,A_NONE,10,10,10,9764,1600
1234,123329,6267,C,10,10,10,7352,0
1234,123329,6267,L_LOCAL,10,10,10,7352,1600
1234,123329,6267,L_GLOBAL,10,10,10,7352,230
1234,123329,6267,L_NONE,10,10,10,7352,1600
1234,123329,6267,A_LOCAL,10,10,10,7352,1600
1234,123329,6267,A_GLOBAL,10,10,10,7352,230
1234,123329,6267,A_NONE,10,10,10,7352,1600
1234,123335,6268,C,10,10,10,9496,0
1234,123335,6268,L_LOCAL,10,10,10,9496,1443
1234,123335,6268,L_GLOBAL,10,10,10,9496,202
1234,123335,6268,L_NONE,10,10,10,9496,1600
1234,123335,6268,A_LOCAL,10,10,10,9496,1443
1234,123335,6268,A_GLOBAL,10,10,10,9496,202
1234,123335,6268,A_NONE,10,10,10,9496,1600
1234,123336,6269,C,8,8,9,12800,0
1234,123336,6269,L_LOCAL,8,9,10,12800,1456
1234,123336,6269,L_GLOBAL,8,8,9,12800,224
1234,123336,6269,L_NONE,8,9,10,12800,1600
1234,123336,6269,A_LOCAL,8,9,10,12800,1456
1234,123336,6269,A_GLOBAL,8,8,9,12800,224
1234,123336,6269,A_NONE,8,9,10,12800,1600
1234,123341,6270,C,10,10,10,8625,0
1234,123341,6270,L_LOCAL,10,10,10,8625,1441
1234,123341,6270,L_GLOBAL,10,10,10,8625,180
1234,123341,6270,L_NONE,10,10,10,8625,1600
1234,123341,6270,A_LOCAL,10,10,10,8625,1441
1234,123341,6270,A_GLOBAL,10,10,10,8625,180
1234,123341,6270,A_NONE,10,10,10,8625,1600
1234,123342,6271,C,10,10,10,12800,0
1234,123342,6271,L_LOCAL,10,10,10,12800,1033
1234,123342,6271,L_GLOBAL,10,10,10,12800,241
1234,123342,6271,L_NONE,10,10,10,12800,1600
1234,123342,6271,A_LOCAL,10,10,10,12800,1033
1234,123342,6271,A_GLOBAL,10,10,10,12800,241
1234,123342,6271,A_NONE,10,10,10,12800,1600
1234,123343,6272,C,10,10,10,12800,0
1234,123343,6272,L_LOCAL,10,10,10,12800,1181
1234,123343,6272,L_GLOBAL,10,10,10,12800,262
1234,123343,6272,L_NONE,10,10,10,12800,1600
1234,123343,6272,A_LOCAL,10,10,10,12800,1181
1234,123343,6272,A_GLOBAL,10,10,10,12800,262
1234,123343,6272,A_NONE,10,10,10,12800,1600
1234,123347,6273,C,10,10,10,7372,0
1234,123347,6273,L_LOCAL,10,10,10,7372,1508
1234,123347,6273,L_GLOBAL,10,10,10,7372,193
1234,123347,6273,L_NONE,10,10,10,7372,1600
1234,123347,6273,A_LOCAL,10,10,10,7372,1508
1234,123347,6273,A_GLOBAL,10,10,10,7372,193
1234,123347,6273,A_NONE,10,10,10,7372,1600
1234,123352,6274,C,10,10,10,11029,0
1234,123352,6274,L_LOCAL,10,10,10,11029,1255
1234,123352,6274,L_GLOBAL,10,10,10,11029,288
1234,123352,6274,L_NONE,10,10,10,11029,1600
1234,123352,6274,A_LOCAL,10,10,10,11029,1255
1234,123352,6274,A_GLOBAL,10,10,10,11029,288
1234,123352,6274,A_NONE,10,10,10,11029,1600
1234,123355,6275,C,10,10,10,8607,0
1234,123355,6275,L_LOCAL,10,10,10,8607,1267
1234,123355,6275,L_GLOBAL,10,10,10,8607,252
1234,123355,6275,L_NONE,10,10,10,8607,1600
1234,123355,6275,A_LOCAL,10,10,10,8607,1267
1234,123355,6275,A_GLOBAL,10,10,10,8607,252
1234,123355,6275,A_NONE,10,10,10,8607,1600
1234,123366,6276,C,10,10,10,12800,0
1234,123366,6276,L_LOCAL,10,10,10,12800,1422
1234,123366,6276,L_GLOBAL,10,10,10,12800,338
1234,123366,6276,L_NONE,10,10,10,12800,1600
1234,123366,6276,A_LOCAL,10,10,10,12800,1422
1234,123366,6276,A_GLOBAL,10,10,10,12800,338
1234,123366,6276,A_NONE,10,10,10,12800,1600
1234,123384,6277,C,10,10,10,12800,0
1234,123384,6277,L_LOCAL,10,10,10,12800,1357
1234,123384,6277,L_GLOBAL,10,10,10,12800,263
1234,123384,6277,L_NONE,10,10,10,12800,1600
1234,123384,6277,A_LOCAL,10,10,10,12800,1357
1234,123384,6277,A_GLOBAL,10,10,10,12800,263
1234,123384,6277,A_NONE,10,10,10,12800,1600
1234,123385,6278,C,10,10,10,10711,0
1234,123385,6278,L_LOCAL,10,10,10,10711,1163
1234,123385,6278,L_GLOBAL,10,10,10,10711,257
1234,123385,6278,L_NONE,10,10,10,10711,1600
1234,123385,6278,A_LOCAL,10,10,10,10711,1163
1234,123385,6278,A_GLOBAL,10,10,10,10711,257
1234,123385,6278,A_NONE,10,10,10,10711,1600
1234,123388,6279,C,10,10,10,8488,0
1234,123388,6279,L_LOCAL,10,10,10,8488,1446
1234,123388,6279,L_GLOBAL,10,10,10,8488,196
1234,123388,6279,L_NONE,10,10,10,8488,1600
1234,123388,6279,A_LOCAL,10,10,10,8488,1446
1234,123388,6279,A_GLOBAL,10,10,10,8488,196
1234,123388,6279,A_NONE,10,10,10,8488,1600
1234,123390,6280,C,10,10,10,7119,0
1234,123390,6280,L_LOCAL,10,10,10,7119,1451
1234,123390,6280,L_GLOBAL,10,10,10,7119,213
1234,123390,6280,L_NONE,10,10,10,7119,1600
1234,123390,6280,A_LOCAL,10,10,10,7119,1451
1234,123390,6280,A_GLOBAL,10,10,10,7119,213
1234,123390,6280,A_NONE,10,10,10,7119,1600
1234,123393,6281,C,10,10,10,8266,0
1234,123393,6281,L_LOCAL,10,10,10,8266,1284
1234,123393,6281,L_GLOBAL,10,10,10,8266,243
1234,123393,6281,L_NONE,10,10,10,8266,1600
1234,123393,6281,A_LOCAL,10,10,10,8266,1284
1234,123393,6281,A_GLOBAL,10,10,10,8266,243
1234,123393,6281,A_NONE,10,10,10,8266,1600
1234,123395,6282,C,10,10,10,12800,0
1234,123395,6282,L_LOCAL,10,10,10,12800,1342
1234,123395,6282,L_GLOBAL,10,10,10,12800,185
1234,123395,6282,L_NONE,10,10,10,12800,1600
1234,123395,6282,A_LOCAL,10,10,10,12800,1342
1234,123395,6282,A_GLOBAL,10,10,10,12800,185
1234,123395,6282,A_NONE,10,10,10,12800,1600
1234,123398,6283,C,10,10,10,12800,0
1234,123398,6283,L_LOCAL,10,10,10,12800,1187
1234,123398,6283,L_GLOBAL,10,10,10,12800,270
1234,123398,6283,L_NONE,10,10,10,12800,1600
1234,123398,6283,A_LOCAL,10,10,10,12800,1187
1234,123398,6283,A_GLOBAL,10,10,10,12800,270
1234,123398,6283,A_NONE,10,10,10,12800,1600
1234,123403,6284,C,10,10,10,12800,0
1234,123403,6284,L_LOCAL,10,10,10,12800,1446
1234,123403,6284,L_GLOBAL,10,10,10,12800,195
1234,123403,6284,L_NONE,10,10,10,12800,1600
1234,123403,6284,A_LOCAL,10,10,10,12800,1446
1234,123403,6284,A_GLOBAL,10,10,10,12800,195
1234,123403,6284,A_NONE,10,10,10,12800,1600
1234,123405,6285,C,9,9,9,12800,0
1234,123405,6285,L_LOCAL,9,9,9,12800,1329
1234,123405,6285,L_GLOBAL,9,9,9,12800,243
1234,123405,6285,L_NONE,9,9,9,12800,1600
1234,123405,6285,A_LOCAL,9,9,9,12800,1329
1234,123405,6285,A_GLOBAL,9,9,9,12800,243
1234,123405,6285,A_NONE,9,9,9,12800,1600
1234,123408,6286,C,10,10,10,12800,0
1234,123408,6286,L_LOCAL,10,10,10,12800,1309
1234,123408,6286,L_GLOBAL,10,10,10,12800,219
1234,123408,6286,L_NONE,10,10,10,12800,1600
1234,123408,6286,A_LOCAL,10,10,10,12800,1309
1234,123408,6286,A_GLOBAL,10,10,10,12800,219
1234,123408,6286,A_NONE,10,10,10,12800,1600
1234,123411,6287,C,10,10,10,12800,0
1234,123411,6287,L_LOCAL,10,10,10,12800,1287
1234,123411,6287,L_GLOBAL,10,10,10,12800,243
1234,123411,6287,L_NONE,10,10,10,12800,1600
1234,123411,6287,A_LOCAL,10,10,10,12800,1287
1234,123411,6287,A_GLOBAL,10,10,10,12800,243
1234,123411,6287,A_NONE,10,10,10,12800,1600
1234,123412,6288,C,10,10,10,12342,0
1234,123412,6288,L_LOCAL,10,10,10,12342,1453
1234,123412,6288,L_GLOBAL,10,10,10,12342,178
1234,123412,6288,L_NONE,10,10,10,12342,1600
1234,123412,6288,A_LOCAL,10,10,10,12342,1453
1234,123412,6288,A_GLOBAL,10,10,10,12342,178
1234,123412,6288,A_NONE,10,10,10,12342,1600
1234,123413,6289,C,10,10,10,8597,0
1234,123413,6289,L_LOCAL,10,10,10,8597,1547
1234,123413,6289,L_GLOBAL,10,10,10,8597,242
1234,123413,6289,L_NONE,10,10,10,8597,1600
1234,123413,6289,A_LOCAL,10,10,10,8597,1547
1234,123413,6289,A_GLOBAL,10,10,10,8597,242
1234,123413,6289,A_NONE,10,10,10,8597,1600
1234,123416,6290,C,10,10,10,12800,0
1234,123416,6290,L_LOCAL,10,10,10,12800,1506
1234,123416,6290,L_GLOBAL,10,10,10,12800,254
1234,123416,6290,L_NONE,10,10,10,12800,1600
1234,123416,6290,A_LOCAL,10,10,10,12800,1506
1234,123416,6290,A_GLOBAL,10,10,10,12800,254
1234,123416,6290,A_NONE,10,10,10,12800,1600
1234,123418,6291,C,8,8,9,12800,0
1234,123418,6291,L_LOCAL,8,8,9,12800,1523
1234,123418,6291,L_GLOBAL,8,8,9,12800,209
1234,123418,6291,L_NONE,8,8,9,12800,1600
1234,123418,6291,A_LOCAL,8,8,9,12800,1523
1234,123418,6291,A_GLOBAL,8,8,9,12800,209
1234,123418,6291,A_NONE,8,8,9,12800,1600
1234,123420,6292,C,10,10,10,9115,0
1234,123420,6292,L_LOCAL,10,10,10,9115,1367
1234,123420,6292,L_GLOBAL,10,10,10,9115,247
1234,123420,6292,L_NONE,10,10,10,9115,1600
1234,123420,6292,A_LOCAL,10,10,10,9115,1367
1234,123420,6292,A_GLOBAL,10,10,10,9115,247
1234,123420,6292,A_NONE,10,10,10,9115,1600
1234,123424,6293,C,10,10,10,8708,0
1234,123424,6293,L_LOCAL,10,10,10,8708,1306
1234,123424,6293,L_GLOBAL,10,10,10,8708,256
1234,123424,6293,L_NONE,10,10,10,8708,1600
1234,123424,6293,A_LOCAL,10,10,10,8708,1306
1234,123424,6293,A_GLOBAL,10,10,10,8708,256
1234,123424,6293,A_NONE,10,10,10,8708,1600
1234,123425,6294,C,10,10,10,9124,0
1234,123425,6294,L_LOCAL,10,10,10,9124,1392
1234,123425,6294,L_GLOBAL,10,10,10,9124,411
1234,123425,6294,L_NONE,10,10,10,9124,1600
1234,123425,6294,A_LOCAL,10,10,10,9124,1392
1234,123425,6294,A_GLOBAL,10,10,10,9124,411
1234,123425,6294,A_NONE,10,10,10,9124,1600
1234,123428,6295,C,10,10,10,8272,0
1234,123428,6295,L_LOCAL,10,10,10,8272,1482
1234,123428,6295,L_GLOBAL,10,10,10,8272,291
1234,123428,6295,L_NONE,10,10,10,8272,1600
